title,link
Newbie,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/newbie/td-p/526549
Hypochondriac?,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/hypochondriac/td-p/526384
When all is lost....what can you do? Be radical (Part 2),https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/when-all-is-lost-what-can-you-do-be-radical-part-2/td-p/506214
"So sad, then invincible, then sad again",https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/so-sad-then-invincible-then-sad-again/td-p/525004
Not sure,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/not-sure/td-p/524978
Nothing good has happened for 2 years and I’m done,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/nothing-good-has-happened-for-2-years-and-i-m-done/td-p/488884
Work related,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/work-related/td-p/520353
I am trapped inside a box with no way out,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/i-am-trapped-inside-a-box-with-no-way-out/td-p/519247
Unsure of the future,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/unsure-of-the-future/td-p/512629
Need help to cope with someone with suicidal thoughts,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/need-help-to-cope-with-someone-with-suicidal-thoughts/td-p/520281
Nobody really cares!,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/nobody-really-cares/td-p/520075
Lost,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/lost/td-p/518504
"Pressures from friendships, family and school are making me feel so alone.",https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/pressures-from-friendships-family-and-school-are-making-me-feel/td-p/492560
Need someone to talk to,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/need-someone-to-talk-to/td-p/519970
A few ways to help calm your thoughts down or redirect them.,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/a-few-ways-to-help-calm-your-thoughts-down-or-redirect-them/td-p/513133
Not sure how to stop feeling suicidal,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/not-sure-how-to-stop-feeling-suicidal/td-p/519477
New member who needs help helping a partner,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/new-member-who-needs-help-helping-a-partner/td-p/518289
Wanting to disappear,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/wanting-to-disappear/td-p/517753
Always feeling depressed in class.,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/always-feeling-depressed-in-class/td-p/518345
Recovering from an attempt,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/recovering-from-an-attempt/td-p/514988
Wonderful loving wife and thats the problem,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/wonderful-loving-wife-and-thats-the-problem/td-p/516174
It’s been a long time,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/it-s-been-a-long-time/td-p/475905
On the road back,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/on-the-road-back/td-p/537122
stockpiled potential suicide material - is this concerning?,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/stockpiled-potential-suicide-material-is-this-concerning/td-p/511622
Struggling at work,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/struggling-at-work/td-p/467860
Suicidal 17yr old son,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/suicidal-17yr-old-son/td-p/516197
"No friends, no family, no support, how do i stop wanting to take that final step",https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/no-friends-no-family-no-support-how-do-i-stop-wanting-to-take/td-p/514952
Don’t think I can put in another day.,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/don-t-think-i-can-put-in-another-day/td-p/516105
Hi - I need help,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/hi-i-need-help/td-p/505562
(Trigger warning) How do I talk to my parents about self harm urges?,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/trigger-warning-how-do-i-talk-to-my-parents-about-self-harm/td-p/515411
Self Imploding Manchild,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/self-imploding-manchild/td-p/510836
A friend has been self-harming and suicidal.,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/a-friend-has-been-self-harming-and-suicidal/td-p/514624
Really struggling to continue life.,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/really-struggling-to-continue-life/td-p/511798
"Depressed, no one understands",https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/depressed-no-one-understands/td-p/509936
I wonder what's the point,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/i-wonder-what-s-the-point/td-p/510230
Checking out,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/checking-out/td-p/509956
Self Harm and Disassociation,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/self-harm-and-disassociation/td-p/509929
Feeling alone n lost mentally,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/feeling-alone-n-lost-mentally/td-p/509524
I don’t really know what’s going on,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/i-don-t-really-know-what-s-going-on/td-p/508188
Depression never ends,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/depression-never-ends/td-p/508413
Partner Struggling | Tw/ s*cide,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/partner-struggling-tw-s-cide/td-p/508316
Im struggling to hold on anymore,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/im-struggling-to-hold-on-anymore/td-p/508000
**Trigger Warning - Childhood Sexual Assault** Kip,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/trigger-warning-childhood-sexual-assault-kip/td-p/506736
Recently diagnosed bipolar and life crashed all around me,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/recently-diagnosed-bipolar-and-life-crashed-all-around-me/td-p/507837
Not sure how to get help,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/not-sure-how-to-get-help/td-p/508105
Just a rant (TW),https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/just-a-rant-tw/td-p/507930
Help? Advice needed,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/help-advice-needed/td-p/437482
Haven’t been feeling very well mentally,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/haven-t-been-feeling-very-well-mentally/td-p/507674
Constant sadness,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/constant-sadness/td-p/506177
Losing Hope...,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/losing-hope/td-p/505723
When does it get easier,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/when-does-it-get-easier/td-p/507572
My story,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/my-story/td-p/506878
Hate this.,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/hate-this/td-p/521354
Don't tell me I'm not alone. Don't tell me there's help.,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/don-t-tell-me-i-m-not-alone-don-t-tell-me-there-s-help/td-p/532178
Abandoned,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/abandoned/td-p/537377
Bipolar depression problems,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/bipolar-depression-problems/td-p/505912
Safety plans work,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/safety-plans-work/td-p/508232
"Caring for unwell mother, whilst also trying to keep myself mentally well, not sure if I’m coping?",https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/caring-for-unwell-mother-whilst-also-trying-to-keep-myself/td-p/524553
So lost about 3 months now,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/so-lost-about-3-months-now/td-p/499513
I feel really guilty and horrible.,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/i-feel-really-guilty-and-horrible/td-p/537197
"Trudging Along -  Passive Suicidal Ideations, even after evaluation",https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/trudging-along-passive-suicidal-ideations-even-after-evaluation/td-p/529967
I don't want to live anymore,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/i-don-t-want-to-live-anymore/td-p/527689
I can't exist in the world the way it is and It's getting worse,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/i-can-t-exist-in-the-world-the-way-it-is-and-it-s-getting-worse/td-p/518567
I am desperate,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/i-am-desperate/td-p/532681
"1 step forwards. 2 back. Health, guilt and self harm",https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/1-step-forwards-2-back-health-guilt-and-self-harm/td-p/524278
The irony of it all,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/the-irony-of-it-all/td-p/531631
Feeling the need to share my thoughts,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/feeling-the-need-to-share-my-thoughts/td-p/527012
Borderline Personality Disorder and a medical/mental health system that keeps letting us down,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/borderline-personality-disorder-and-a-medical-mental-health/td-p/529315
"Self loathing, trapped.",https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/self-loathing-trapped/td-p/516708
Victim of covert narcissist,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/victim-of-covert-narcissist/td-p/530042
Fed up,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/fed-up/td-p/529300
Rock bottom,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/rock-bottom/td-p/529038
I think this is the wrong place?,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/i-think-this-is-the-wrong-place/td-p/528061
I’m so sad.,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/i-m-so-sad/td-p/527375
Can’t work out if I want to sink or swim,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/can-t-work-out-if-i-want-to-sink-or-swim/td-p/519070
Shouldn't I be happy?,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/shouldn-t-i-be-happy/td-p/522071
A fruits Basket,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/a-fruits-basket/td-p/524455
Chronic pain,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/chronic-pain/td-p/524320
At a loss,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/at-a-loss/td-p/521925
Work situation,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/work-situation/td-p/521563
I can't take it anymore,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/i-can-t-take-it-anymore/td-p/521170
Breakdown,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/breakdown/td-p/520965
Lost and tired of not being able to stop worrying,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/lost-and-tired-of-not-being-able-to-stop-worrying/td-p/489421
Low,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/low/td-p/520377
I screwed up.,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/i-screwed-up/td-p/505970
I don’t know if I need help,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/i-don-t-know-if-i-need-help/td-p/505519
Mixed feelings,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/mixed-feelings/td-p/455277
Never been this low,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/never-been-this-low/td-p/486405
"Isolated, lonely and hopeless",https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/isolated-lonely-and-hopeless/td-p/484509
A Newbies' Story & Seeking support,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/a-newbies-story-seeking-support/td-p/480127
thank you for reading,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/thank-you-for-reading/td-p/483561
Tick all the boxes but still empty,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/tick-all-the-boxes-but-still-empty/td-p/482113
Don’t know how to keep going,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/don-t-know-how-to-keep-going/td-p/482510
I think I need help,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/i-think-i-need-help/td-p/481980
Don't know what to do anymore,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/don-t-know-what-to-do-anymore/td-p/479855
I feel worthless and that nothing will ever chane,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/i-feel-worthless-and-that-nothing-will-ever-chane/td-p/473027
I'm so very very tired and empty,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/i-m-so-very-very-tired-and-empty/td-p/479350
Why would my psychologist ask me if I am depressed?,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/why-would-my-psychologist-ask-me-if-i-am-depressed/td-p/478329
I can't see any future anymore,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/i-can-t-see-any-future-anymore/td-p/479192
Enough is enough,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/enough-is-enough/td-p/476928
I need your advice,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/i-need-your-advice/td-p/477451
Mental hospital help,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/mental-hospital-help/td-p/476582
I don't belong,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/i-don-t-belong/td-p/476516
Taking things out on myself,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/taking-things-out-on-myself/td-p/476392
Suicidal thoughts due to feelings of loneliness,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/suicidal-thoughts-due-to-feelings-of-loneliness/td-p/473431
I'm tired,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/i-m-tired/td-p/491806
Hi there,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/hi-there/td-p/474638
Seeking support form anyone who has a son or daughter survive suicide but has a brain injury and has other kids,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/seeking-support-form-anyone-who-has-a-son-or-daughter-survive/td-p/474578
MY STORY HOW I AM BEATING DEPRESSION AND SUICIDE.,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/my-story-how-i-am-beating-depression-and-suicide/td-p/474218
Confused looking for support,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/confused-looking-for-support/td-p/433258
Intrusive thoughts,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/intrusive-thoughts/td-p/471936
I dont know how to keep living,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/i-dont-know-how-to-keep-living/td-p/485135
Everyone would be better off without me,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/everyone-would-be-better-off-without-me/td-p/471148
"Feeling used, abused and discarded",https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/feeling-used-abused-and-discarded/td-p/475179
13 Reasons Why,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/13-reasons-why/td-p/329417
Feeling really down and struggling,https://forums.beyondblue.org.au/t5/suicidal-thoughts-and-self-harm/feeling-really-down-and-struggling/td-p/266328
